('德亚酸牛奶200ml', 'GOODS326', '4260290261024'),
('德亚低脂牛奶200ml', 'GOODS327', '4260290260393'),
('燃力士复合营养素风味饮料（可乐风味）300ml', 'GOODS418', '6971061510705'),
('燃力士复合营养素风味饮料（覆盆子&阿萨伊果）300ml', 'GOODS419', '6971061512617'),
('统一PET海之言饮料（柠檬味）500ml', 'GOODS519', '6925303754112'),
('脉动维生素饮料（芒果味）600ml', 'GOODS646', '6902538006100'),
('脉动维生素饮料（青柠味）600ml', 'GOODS647', '6902538004045'),
('脉动维生素饮料（水蜜桃味）600ml', 'GOODS648', '6902538005141'),
('百事佳得乐橙味运动饮料600ml', 'GOODS722', '6934024590268'),
('百事佳得乐柠檬味运动饮料600ml', 'GOODS723', '6934024590169'),
('宝矿力水特电解质饮料500ml', 'GOODS724', '6937761805015'),
('力量帝维他命水（柠檬风味）500ml', 'GOODS649', '6921168550128'),
('力量帝维他命水（西柚风味）500ml', 'GOODS650', '6921168550135'),
('农夫山泉PET尖叫纤维饮料550ml', 'GOODS651', '6921168504022'),
('红牛劲能饮料250ml', 'GOODS540', '9002490225865'),
('东鹏特饮维生素功能饮料250ml', 'GOODS652', '6934502300709'),
('东鹏特饮维生素功能饮料250ml', 'GOODS653', '6934502300396'),
('红牛加强型功能饮料260ml', 'GOODS654', '6920202866737'),
('红牛功能饮料250ml', 'GOODS655', '6920202888883'),
('力保健年磺酸维生素B功能饮料150ml', 'GOODS842', '6921987381019'),
('力保健年磺酸维生素B功能饮料100ml', 'GOODS843', '6921987380012'),
('巴诺咖啡醇香拿铁饮料300ml', 'GOODS1004', '6925009926707'),
('巴诺咖啡焦糖玛奇朵饮料300ml', 'GOODS1005', '6925009926714'),
('巴诺经典摩卡咖啡300ml', 'GOODS1006', '6925009931473'),
('天喔抹茶拿铁饮料300ml', 'GOODS1007', '6925009931495'),
('天喔炭烧黑糖烤奶茶500ml', 'GOODS1008', '6925009929173'),
('天喔炭烧拿铁咖啡饮料500ml', 'GOODS1009', '6925009920002'),
('雀巢咖啡饮品(丝滑摩卡)268ml', 'GOODS1022', '6917878036847'),
('雀巢咖啡饮品(丝滑拿铁)268ml', 'GOODS1023', '6917878030623'),
('雀巢咖啡饮品(香滑)180ml', 'GOODS1024', '6917878027333'),
('雀巢咖啡饮品(特浓)180g', 'GOODS1025', '6917878028606'),
('雀巢咖啡饮品(香浓)180g', 'GOODS1026', '6917878039534'),
('统一PET雅哈冰咖啡450ml', 'GOODS520', '6925303733704'),
('统一PET雅哈意式拿铁咖啡280ml', 'GOODS521', '6925303739430'),
('三得利利趣拿铁咖啡饮料500ml', 'GOODS541', '6921581540270'),
('意利卡布奇诺咖啡饮料250ml', 'GOODS542', '49000053135'),
('意利拿铁咖啡饮料250ml', 'GOODS543', '49000053128'),
('滴漏芳香牛奶咖啡饮料185g', 'GOODS574', '4936790517250'),
('滴漏芳香深度烘焙无糖黑咖啡饮料185g', 'GOODS575', '4936790517205'),
('滴漏芳香微苦炭烧咖啡饮料185g', 'GOODS576', '4936790517106'),
('星巴克咖啡饮料（摩卡味）281ml', 'GOODS656', '6957354240078'),
('星巴克咖啡饮料（香草味）281ml', 'GOODS657', '6957354240184'),
('星巴克咖啡饮料（原味）281ml', 'GOODS658', '6957354240016'),
('星巴克咖啡饮料（抹茶味）281ml', 'GOODS659', '6957354240436'),
('天地壹号苹果醋330ml', 'GOODS366', '6931780720885'),
('美汁源果粒奶优水果牛奶饮料（草莓味）450ml', 'GOODS660', '6956416200364'),
('美汁源果粒奶优水果牛奶饮料（芒果味）450ml', 'GOODS661', '6956416200289'),
('美汁源果粒奶优水果牛奶饮料（蜜桃味）450ml', 'GOODS662', '6956416200319'),
('啵乐乐草莓味饮料235ml', 'GOODS544', '8801128945288'),
('啵乐乐蓝莓味饮料235ml', 'GOODS545', '8809296885801'),
('EDO乳酸菌味水果饮料330ml', 'GOODS577', '4897050175064'),
('贝奇菜仔奶酸乳饮品450ml', 'GOODS367', '6932496800748'),
('谷耐西瓜牛乳饮料280ml', 'GOODS626', '6970797480016'),
('银鹭花生牛奶370ml', 'GOODS663', '6926892516082'),
('晨光100%纯牛奶250ml', 'GOODS664', '6924686500002'),
('蒙牛纯牛奶250ml', 'GOODS665', '6923644210151'),
('蒙牛特仑苏纯牛奶250ml', 'GOODS666', '6923644266318'),
('伊利纯牛奶250ml', 'GOODS667', '6907992100272'),
('晨光红枣枸杞饮品250ml', 'GOODS668', '6924686501498'),
('蒙牛酸酸乳(草莓味)250ml', 'GOODS945', '6923644242930'),
('蒙牛酸酸乳(原味)250ml', 'GOODS946', '6923644242923'),
('蒙牛早餐奶(核桃味)250ml', 'GOODS947', '6923644278915'),
('蒙牛早餐奶(麦香味)250ml', 'GOODS948', '6923644278823'),
('蒙牛真果粒(草莓)250ml', 'GOODS949', '6923644268503'),
('蒙牛真果粒(蓝莓)250ml', 'GOODS950', '6923644283582'),
('蒙牛真果粒(芦荟)250ml', 'GOODS951', '6923644268497'),
('蒙牛真果粒(椰果)250ml', 'GOODS952', '6923644268480'),
('豆本豆有机豆奶250ml', 'GOODS566', '6911988025593'),
('豆本豆原味豆奶250ml', 'GOODS567', '6911988025296'),
('维他奶TP低糖原味豆奶250ml', 'GOODS953', '4891028707851'),
('维他奶TP黑豆豆奶250ml', 'GOODS954', '4891028703280'),
('维他奶TP麦香豆奶250ml', 'GOODS955', '4891028164401'),
('维他奶TP原味豆奶250ml', 'GOODS956', '4891028164395'),
('纯甄巴氏杀菌热处理风味酸牛奶200g', 'GOODS957', '6923644278595'),
('雀巢纤跃小V常温酸奶（黄桃味）200ml', 'GOODS958', '6917878054070'),
('雀巢纤跃小V常温酸奶（原味）200ml', 'GOODS959', '6917878054063'),
('伊利安慕希酸奶205g', 'GOODS960', '6907992513737'),
('喜力啤酒罐装500ml', 'GOODS433', '6953029710242'),
('百威啤酒330ml', 'GOODS523', '6948960100108'),
('百威啤酒500ml', 'GOODS524', '6948960100078'),
('福佳白啤酒500ml', 'GOODS525', '8801021214320'),
('哈尔滨冰纯500ml', 'GOODS526', '6948960100993'),
('哈尔滨冰纯白啤500ml', 'GOODS527', '6948960105912'),
('哈尔滨小麦王啤酒330ml', 'GOODS528', '6948960100429'),
('保拉纳酵母型小麦啤酒500ml', 'GOODS546', '4066600601937'),
('青岛纯生罐装500ml', 'GOODS961', '6901035612340'),
('青岛啤酒经典罐装11度500ml', 'GOODS962', '6901035601764'),
('喜力啤酒小瓶装330ml', 'GOODS434', '6953029710143'),
('喜力啤酒瓶装500ml', 'GOODS435', '6953029710112'),
('百威啤酒（铝瓶）355ml', 'GOODS529', '6948960102539'),
('百威啤酒600ml', 'GOODS530', '6948960100009'),
('百威哈尔滨冰纯啤酒600ml', 'GOODS531', '6948960100221'),
('科罗娜啤酒330ml', 'GOODS532', '8066145'),
('青岛啤酒600ml', 'GOODS963', '6923740100059'),
('青岛啤酒2000 600ml', 'GOODS964', '6925623767762'),
('锐澳柠檬味伏特加鸡尾酒（预调酒）5度275ml', 'GOODS368', '6935145302013'),
('锐澳柠檬味朗姆鸡尾酒(预调酒)3度330ml', 'GOODS369', '6935145303010'),
('锐澳蓝玫瑰味威士忌鸡尾酒(预调酒)3.8度275ml', 'GOODS370', '6935145301047'),
('锐澳青柠味朗姆鸡尾酒(预调酒)3.8度275ml', 'GOODS371', '6935145301016'),
('锐澳水蜜桃味白兰地鸡尾酒(预调酒)3.8度275ml', 'GOODS372', '6935145301030'),
('杰克丹尼威士忌预调酒（可乐味）330ml', 'GOODS547', '6970324020029'),
('江小白高粱酒青春版100ml', 'GOODS373', '6938514100449'),
('牛栏山陈酿白酒42度500ml', 'GOODS374', '6906151600462'),
('牛栏山56度二锅头白酒100ml', 'GOODS482', '69020001'),
('加州乐事Blend308红葡萄酒750ml', 'GOODS1010', '85000016077'),
('澳岚多加本纳梅洛干红葡萄酒750ml', 'GOODS1125', '9300727021076'),
('澳岚多加本纳西拉干红葡萄酒750ml', 'GOODS1126', '9300727021069'),
('杰卡斯莫斯卡托气泡酒200ml', 'GOODS1127', '9300727017406'),
('太阳王赤霞珠红葡萄酒750ml', 'GOODS1128', '7804636051800'),
('天使女神赤霞珠红葡萄酒750ml', 'GOODS1129', '7804636051787'),
('卡拉曼达西拉红葡萄酒750ml', 'GOODS549', '9338859003257'),
('百龄坛特醇苏格兰威士忌200ml', 'GOODS1130', '5010106113493'),
('百龄坛特醇苏格兰威士忌700ml', 'GOODS1131', '5010106113073'),
('芝华士12年苏格兰威士忌200ml', 'GOODS1132', '5000299284643'),
('芝华士12年苏格兰威士忌700ml', 'GOODS1133', '5000299284629'),
('马爹利鼎盛干邑白兰地700ml', 'GOODS1134', '3219820004557'),
('马爹利名仕干邑白兰地700ml', 'GOODS1135', '3219820002287'),
('轩尼诗VSOP干邑白兰地700ml', 'GOODS1136', '3245990969419'),
('轩尼诗新点干邑白兰地700ml', 'GOODS1137', '3245994024602'),
('甘露咖啡力娇酒50ml', 'GOODS1138', '7610594500577'),
('马爹利名仕干邑白兰地50ml', 'GOODS1139', '3219820003963'),
('马利宝椰子朗姆酒50ml', 'GOODS1140', '5010284151188'),
('真露竹炭酒20.1度360ml', 'GOODS548', '8801048941001'),
('好天好饮烧酒360ml', 'GOODS627', '8801100129729'),
('好天好饮蓝莓味配制酒360ml', 'GOODS628', '8801100128845'),
('绝对伏特加酒(原味)350ml', 'GOODS1141', '7312040017355'),
('绝对伏特加酒(原味)700ml', 'GOODS1142', '7312040017683'),
('舞鹤秋菊花清酒375ml', 'GOODS629', '8801100210298'),
('中国劲酒35度125ml', 'GOODS965', '6909131169201'),
('甘竹豆豉鲮鱼罐头227g', 'GOODS1213', '6902534023811'),
('甘竹豆豉海鱼184g', 'GOODS1214', '6902534238451'),
('梅林午餐肉罐头198g', 'GOODS1215', '6902131110013'),
('银鹭好粥道黑米粥280g', 'GOODS294', '6926892556087'),
('银鹭桂圆莲子八宝粥360g', 'GOODS295', '6926892521086'),
('海天金标生抽500ml', 'GOODS1031', '6902265120506'),
('味聚特口口脆榨菜80g', 'GOODS43', '6937082260395'),
('味聚特木耳榨菜80g', 'GOODS44', '6937082260524'),
('味聚特爽口下饭菜138g', 'GOODS45', '6937082260708'),
('三养超辣鸡肉味拌面140g*5', 'GOODS557', '8801073140578'),
('养养牌冬荫功面(酸辣虾味浓汤面)70g*5', 'GOODS841', '8852018162025'),
('合味道杯面(海鲜)84g', 'GOODS1216', '6917935002150'),
('合味道杯面(猪骨浓汤)86g', 'GOODS1217', '6917935002297'),
('合味道杯面(五香牛肉)84g', 'GOODS1218', '6917935002167'),
('合味道杯面(香辣海鲜)81g', 'GOODS1219', '6917935002181'),
('日清UFO飞碟炒面(XO酱海鲜)123g', 'GOODS1220', '6917935004253'),
('日清UFO飞碟炒面(耗油牛肉)123g', 'GOODS1221', '6917935004017'),
('公仔碗仔面(海鲜)75g', 'GOODS1222', '6900082020061'),
('公仔碗仔面(猪骨浓汤)82g', 'GOODS1223', '6900082020252'),
('公仔碗仔面(红烧牛肉)79g', 'GOODS1224', '6900082020245'),
('公仔桶面(上汤海鲜味)91g', 'GOODS1225', '6900082020498'),
('统一来一桶红烧牛肉面105g', 'GOODS287', '6925303714086'),
('统一来一桶香辣牛肉面107g', 'GOODS288', '6925303714093'),
('统一来一桶老坛酸菜面120g', 'GOODS289', '6925303773106'),
('统一来一桶藤椒牛肉面105g', 'GOODS290', '6925303793579'),
('统一汤达人日式豚骨拉面83g', 'GOODS291', '6925303770563'),
('统一汤达人酸酸辣辣豚骨面90g', 'GOODS292', '6925303770556'),
('统一汤达人海鲜拉面80g', 'GOODS293', '6925303791155'),
('巴蜀懒人四川麻辣火锅鲜肉版440g+20ml', 'GOODS308', '6933475500147'),
('巴蜀懒人四川麻辣火锅素菜版400g+20ml', 'GOODS309', '6933475500130'),
('三养拌超辣杯面70g', 'GOODS558', '8801073210776'),
('三养拌超辣碗面105g', 'GOODS559', '8801073210363'),
('三养泡菜味杯面86g', 'GOODS560', '8801073102859'),
('三养辛牛肉味杯面86g', 'GOODS561', '8801073106079'),
('养养牌冬荫功面（酸辣虾味汤面）杯装70g', 'GOODS850', '8852018301004'),
('养养牌冬荫功面（酸辣虾味浓汤面）杯装70g', 'GOODS851', '8852018301011'),
('养养牌泰式香辣海鲜味汤面杯装70g', 'GOODS852', '8852018301035'),
('养养牌泰式青咖喱味汤面杯装70g', 'GOODS853', '8852018301028'),
('家乡人正宗重庆酸辣粉115g', 'GOODS966', '6937350205127'),
('家乡人麻辣烫92g', 'GOODS967', '6937350210060'),
('农心正宗辣白菜拉面杯装70g', 'GOODS968', '6920238081050'),
('农心正宗辣白菜拉面碗装117g', 'GOODS969', '6920238083023'),
('农心辛拉面香菇牛肉味杯装65g', 'GOODS970', '6920238081012'),
('农心辛拉面香菇牛肉味大碗面114g', 'GOODS971', '6920238083016'),
('若男龙须挂面750g', 'GOODS49', '6924169793310'),
('海天陈醋450ml', 'GOODS1032', '6902265451419'),
('海天金标米醋450ml', 'GOODS1033', '6902265602019'),
('海天招牌拌饭酱200g', 'GOODS1034', '6902265200116'),
('太古优级白砂糖454g', 'GOODS46', '4899888155010'),
('太古优级方糖454g', 'GOODS47', '4899888154013'),
('太古红糖350g', 'GOODS48', '6932850200085'),
('陶华碧老干妈红油腐乳260g', 'GOODS1035', '6921804700184'),
('陶华碧老干妈香菇油辣椒210g', 'GOODS1036', '6921804701280'),
('海天番茄沙司茄汁250g', 'GOODS1037', '6902265540250'),
('陶华碧老干妈风味豆豉油制辣椒280g', 'GOODS1038', '6921804700757'),
('陶华碧老干妈香辣菜60g', 'GOODS1039', '6921804700702'),
('丘比沙拉酱150g', 'GOODS1226', '6932028401092'),
('丘比千岛酱150g', 'GOODS1227', '6932028410698'),
('粤盐加碘低钠海盐300g', 'GOODS1062', '6970855690166'),
('蓝岸咖啡（卡布奇诺）25g', 'GOODS429', '6901447006652'),
('蓝岸咖啡（魅惑拿铁）25g', 'GOODS430', '6901447006683'),
('雀巢速溶咖啡饮品(1+2奶香)105g', 'GOODS1019', '6917878045467'),
('雀巢速溶咖啡饮品(1+2原味)105g', 'GOODS1020', '6917878044767'),
('雀巢速溶咖啡饮品(1+2特浓)91g', 'GOODS1021', '6917878045139'),
('蓝岸咖啡（卡布奇诺）18g*8', 'GOODS431', '6901447007406'),
('蓝岸咖啡（魅惑拿铁）18g*8', 'GOODS432', '6901447007390'),
('益昌老街二加一白咖啡120g', 'GOODS854', '9556771001322'),
('益昌老街香滑奶茶120g', 'GOODS855', '9556771001339'),
('香飘飘红豆奶茶64g', 'GOODS375', '6938888888615'),
('香飘飘香芋奶茶80g', 'GOODS376', '6938888888813'),
('香飘飘原味奶茶80g', 'GOODS377', '6938888888837'),
('艾兰得Vc含片桔子味19.5g', 'GOODS378', '6922286130889'),
('艾兰得热带水果多种维生素泡腾片80g', 'GOODS379', '6922286141076'),
('速维他电解质泡腾片（西柚味）20片', 'GOODS380', '6922145015371'),
('寿全斋红糖姜茶60g', 'GOODS381', '6958350502351'),
('乐聚基围虾香酥味40g', 'GOODS276', '6855936501142'),
('乐聚达仔鱼香辣味42g', 'GOODS277', '6970730290009'),
('自然派北海风味鱿鱼丝50g', 'GOODS420', '6945309350408'),
('自然派炭烧味鱿鱼丝50g', 'GOODS421', '6945309350415'),
('自然派矶烧原味鱼皮60g', 'GOODS422', '6945309350385'),
('不逗喵小黄鱼96g', 'GOODS630', '6928375609489'),
('乡俚人腊鱼80g', 'GOODS972', '6931937500414'),
('无穷盐焗鸡翅65g', 'GOODS278', '6924160712389'),
('无穷盐焗鸡腿80g', 'GOODS279', '6924160712334'),
('无穷盐焗鸡翅60g', 'GOODS280', '6924160712617'),
('无穷烤小腿（蜂蜜）60g', 'GOODS281', '6924160714093'),
('无穷烤小腿（香辣）60g', 'GOODS282', '6924160714109'),
('口口香酱辣鸭脖50g', 'GOODS283', '6923542004326'),
('阿卜精武鸭脖72g', 'GOODS296', '6930493501217'),
('阿卜香辣鸭肫60g', 'GOODS297', '6930493501231'),
('张飞五香手撕耗牛肉42g', 'GOODS298', '6921982978986'),
('牛浪汉麻辣牛肉60g', 'GOODS328', '6923228400183'),
('牛浪汉烧烤牛肉60g', 'GOODS329', '6923228405089'),
('川汉子麻辣牛肉50g', 'GOODS330', '6923365700054'),
('老四川五香牛肉干68g', 'GOODS331', '6901757301027'),
('有友山椒泡凤爪180g', 'GOODS332', '6922145800021'),
('有友酸菜泡凤爪180g', 'GOODS333', '6944978703706'),
('周义野山椒凤爪65g', 'GOODS334', '6931710011113'),
('乖媳妇山椒风爪70g', 'GOODS382', '6933066000247'),
('自然派蜜汁味牛肉脯65g', 'GOODS423', '6945309360322'),
('自然派炭烧猪肉脯65g', 'GOODS424', '6945309360520'),
('自然派蜜汁味猪肉脯65g', 'GOODS425', '6945309360339'),
('母亲牛肉棒原味22g', 'GOODS436', '6935490202228'),
('煌上煌鸭腿85g', 'GOODS609', '6945925500959'),
('煌上煌卤鸭翅110g', 'GOODS610', '6945925500249'),
('煌上煌卤鸭脖50g', 'GOODS611', '6945925500874'),
('1968台湾肉品铺原味纸肉片30g', 'GOODS631', '6970172011484'),
('好味来盐焗鸡翅65g', 'GOODS973', '6935253604016'),
('好味来铝膜精装盐焗鸡腿76g', 'GOODS974', '6935253605754'),
('好味来铝膜精装盐焗鸡翅65g', 'GOODS975', '6935253604429'),
('好味来伴侣装土鸡爪68g', 'GOODS976', '6935253604122'),
('ZEK芝士鳕鱼肠105g', 'GOODS383', '8804007413540'),
('双汇台式烤香肠48g', 'GOODS612', '6902890234180'),
('双汇玉米热狗肠40g', 'GOODS613', '6902890234166'),
('双汇泡面拍档香肠45g', 'GOODS614', '6902890235132'),
('双汇新王中王香肠68g', 'GOODS615', '6902890238294'),
('双汇泡面拍档香肠240g', 'GOODS616', '6902890235118'),
('双汇王中王火腿肠300g', 'GOODS617', '6902890220138'),
('南北特鱼豆腐香辣味100g', 'GOODS299', '6924746222110'),
('南北特鱼豆腐五香味100g', 'GOODS300', '6924746222127'),
('南北特素牛筋120g', 'GOODS302', '6924746201535'),
('邬辣妈长沙臭豆腐（孜然味）120g', 'GOODS335', '6936158287236'),
('邬辣妈长沙臭豆腐（酱香味）120g', 'GOODS336', '6936158287205'),
('卫龙大面筋106g', 'GOODS384', '6935284412918'),
('卫龙亲嘴道50g', 'GOODS385', '6935284412079'),
('卫龙亲嘴语豆皮78g', 'GOODS386', '6935284412130'),
('好巴食豆腐干（麻辣）68g', 'GOODS977', '6927849451005'),
('无穷盐焗鸡蛋（铝膜装）100g', 'GOODS284', '6924160714536'),
('南北特五香蛋70g', 'GOODS301', '6924746200170'),
('贤哥原香味鹌鹑蛋80g', 'GOODS387', '6937221702410'),
('有友泡椒笋尖100g', 'GOODS337', '6944978701252'),
('有友山椒竹笋120g', 'GOODS338', '6922145800113'),
('上口佳山椒脆笋350g', 'GOODS339', '6931257500064'),
('上口佳香辣金针菇200g', 'GOODS340', '6931257500293'),
('创食人麻辣莲藕88g', 'GOODS978', '6953319699103'),
('创食人毛豆88g', 'GOODS979', '6953319699066'),
('创食人海带88g', 'GOODS980', '6953319699097'),
('黄飞红麻辣花生70g', 'GOODS285', '6925843404256'),
('傻二哥小酒花生（椒盐味）90g', 'GOODS341', '6933311066998'),
('傻二哥小酒花生（香辣味）90g', 'GOODS342', '6933311066219'),
('绿野香蒜香酱油花生180g', 'GOODS388', '6909327106683'),
('大哥芥末味花生豆230g', 'GOODS426', '8852023664101'),
('舌尖爱难吃的花生（原味）180g', 'GOODS632', '6970297020064'),
('口水娃多味花生香辣味60g', 'GOODS981', '6935768924128'),
('正林奶油香瓜子120g', 'GOODS303', '6920509007376'),
('正林小可爱黑瓜子150g', 'GOODS304', '6920509002159'),
('洽洽香瓜子150g', 'GOODS343', '6924187828759'),
('洽洽香瓜子160g', 'GOODS344', '6924187820067'),
('洽洽焦糖瓜子108g', 'GOODS345', '6924187851160'),
('洽洽山核桃瓜子108g', 'GOODS346', '6924187851184'),
('洽洽蜂蜜黄油味瓜子108g', 'GOODS347', '6924187858138'),
('张二嘎绿茶瓜子150g', 'GOODS348', '6920753635936'),
('可尚颖南瓜子(低盐)138g', 'GOODS603', '6950485710069'),
('甘源蟹黄瓜子仁75g', 'GOODS604', '6940188803618'),
('天喔主意牛肉味兰花豆120g', 'GOODS1011', '6925009916968'),
('芝麻官怪味胡豆120g', 'GOODS349', '6920609900539'),
('甘源蒜香味青豌豆75g', 'GOODS605', '6940188804066'),
('甘源美味青豌豆75g', 'GOODS606', '6940188803588'),
('甘源蟹黄蚕豆75g', 'GOODS607', '6940188803595'),
('甘源牌综合豆果C套餐75g', 'GOODS608', '6940188805919'),
('口水娃兰花豆五香味60g', 'GOODS982', '6935768924067'),
('汤姆农场蜂蜜黄油扁桃仁35g', 'GOODS260', '8809022201035'),
('汤姆农场芥末味扁桃仁35g', 'GOODS261', '8809022200762'),
('洽洽每日坚果26g', 'GOODS350', '6924187858084'),
('四洲甘栗仁100g', 'GOODS437', '6937284080081'),
('U100什锦果仁72g', 'GOODS633', '4897043062197'),
('天喔九制半话梅50g', 'GOODS1012', '6925009912588'),
('天喔韩话梅40g', 'GOODS1013', '6925009922228'),
('天喔主意韩话梅90g', 'GOODS1014', '6925009918511'),
('天喔主意盐津乌梅80g', 'GOODS1015', '6925009918504'),
('天喔主意盐津乌梅（无核）160g', 'GOODS1016', '6925009919495'),
('溜溜梅淸梅60g', 'GOODS389', '6923976113137'),
('溜溜梅雪梅160g', 'GOODS390', '6923976181266'),
('溜溜梅雪梅60g', 'GOODS391', '6923976111171'),
('溜溜原西梅160g', 'GOODS392', '6952480069678'),
('U100大话梅45g', 'GOODS634', '4897043063149'),
('金箭低盐话梅80g', 'GOODS983', '6932276308907'),
('金箭情人梅160g', 'GOODS984', '6932276309003'),
('天喔主意盐津桃肉120g', 'GOODS1017', '6925009918498'),
('U100原味梅片22g', 'GOODS635', '4897043061060'),
('U100炭烧梅饼35g', 'GOODS636', '4897043061053'),
('好想你红枣姐姐（阿胶味枣）80g', 'GOODS618', '6907305700700'),
('好想你脆冬枣80g', 'GOODS619', '6943228701479'),
('天喔主意芒果干65g', 'GOODS1018', '6925009919358'),
('马卡兰芒果干60g', 'GOODS262', '4897060790981'),
('三角唛地瓜条250g', 'GOODS351', '6922797899510'),
('河丰源紫薯仔180g', 'GOODS352', '6957129900022'),
('马卡兰香蕉干70g', 'GOODS263', '4897060790363'),
('果果先森香菇脆片25g', 'GOODS319', '8886471301080'),
('沙巴哇菠萝蜜干果75g', 'GOODS393', '8936050230550'),
('沙巴哇综合蔬果干75g', 'GOODS394', '8936050230567'),
('U100葡萄干65g', 'GOODS637', '4897043063125'),
('金箭优配新疆提子260g', 'GOODS985', '6943986070770'),
('口味王槟榔24g', 'GOODS305', '6952813400987'),
('湘潭铺子15食用槟榔30g', 'GOODS306', '6933125698873'),
('叼嘴巴10槟榔25g', 'GOODS307', '6958214616880'),
('金箭橄榄皇152g', 'GOODS986', '6932276308785'),
('金箭车厘子160g', 'GOODS987', '6932276308891'),
('小老板经典紫菜32.4g', 'GOODS264', '8858702410823'),
('小老板芥末味紫菜32g', 'GOODS265', '8858702403597'),
('ZEK低盐加钙海苔15g', 'GOODS395', '8809420330054'),
('小老板天妇罗海苔40g', 'GOODS266', '8858702401265'),
('美好时光芝麻夹心海苔8g', 'GOODS286', '6926475208007'),
('益达香口胶(西瓜味)5片装', 'GOODS1153', '69027086'),
('绿箭金装口香糖薄荷味12片', 'GOODS1154', '6923450605288'),
('5激酷薄荷口香糖12片', 'GOODS1155', '6923450658079'),
('绿箭口香糖5片装', 'GOODS1188', '69019388'),
('绿箭薄荷糖茉莉花茶味12g', 'GOODS1156', '6923450605295'),
('绿箭薄荷糖薄荷味12g', 'GOODS1157', '6923450605226'),
('绿箭薄荷糖冰柠味12g', 'GOODS1158', '6923450605950'),
('绿箭薄荷糖黑加仑味12g', 'GOODS1159', '6923450605929'),
('绿箭薄荷糖原味23.8g', 'GOODS1160', '69028571'),
('绿箭薄荷糖留兰香味23.8g', 'GOODS1161', '69028595'),
('绿箭薄荷糖茉莉花茶味23.8g', 'GOODS1162', '6923450605318'),
('绿箭薄荷糖黑加仑味23.8g', 'GOODS1163', '6923450605738'),
('绿箭薄荷糖苹果薄荷味23.8g', 'GOODS1164', '6923450670804'),
('益达口香糖冰泡泡薄荷味32g', 'GOODS1165', '6923450660225'),
('益达口香糖热带水果味32g', 'GOODS1166', '69029110'),
('益达口香糖西瓜味32g', 'GOODS1167', '6923450657607'),
('益达口香糖薄荷味32g', 'GOODS1168', '69029097'),
('冰力克百香果味含片糖15g', 'GOODS310', '4005292003162'),
('冰力克水蜜桃味含片糖15g', 'GOODS311', '4005292652384'),
('冰力克草莓味含片糖15g', 'GOODS312', '4005292002523'),
('威美顿双冰魔方无糖口香糖（薄荷味）36g', 'GOODS313', '0634392548798'),
('威美顿双冰魔方无糖口香糖（留兰香味）36g', 'GOODS314', '0634392548774'),
('威美顿双冰魔方无糖口香糖（西瓜味）36g', 'GOODS315', '0634392548811'),
('威美顿双冰魔方无糖口香糖（柠檬味）36g', 'GOODS316', '0634392548910'),
('清嘴草本含片糖青梅绿茶18g', 'GOODS438', '6935490262239'),
('清嘴草本含片糖玫瑰芦荟18g', 'GOODS439', '6935490262246'),
('炫迈炫紫葡萄无糖口香糖50.4g', 'GOODS464', '6954432710645'),
('炫迈酸甜草莓无糖口香糖50.4g', 'GOODS465', '6954432710911'),
('炫迈炫动薄荷无糖口香糖50.4g', 'GOODS466', '6954432710225'),
('歌雷呐狂野薄荷味口香糖60g', 'GOODS638', '691683215555'),
('歌雷呐疯狂可乐味口香糖60g', 'GOODS639', '691683415559'),
('歌雷呐轰炸葡萄味口香糖60g', 'GOODS640', '691683315552'),
('RIO茉莉香桃味薄荷糖14g', 'GOODS894', '6925253905077'),
('RIO百香果味薄荷糖14g', 'GOODS895', '6925253905107'),
('RIO草莓味薄荷糖14g', 'GOODS896', '6925253994378'),
('绿箭脆皮软心留兰香薄荷80g', 'GOODS1169', '6923450690673'),
('绿箭脆皮软心柠檬薄荷80g', 'GOODS1170', '6923450690703'),
('绿箭脆皮软心草莓薄荷80g', 'GOODS1171', '6923450661581'),
('益达木糖醇冰凉薄荷40粒', 'GOODS1172', '6923450656181'),
('益达木糖醇清香蜜柚40粒', 'GOODS1173', '6923450658598'),
('益达木糖醇蜜瓜味40粒', 'GOODS1174', '69025143'),
('益达木糖醇清新蜜桃40粒', 'GOODS1175', '6923450659441'),
('益达木糖醇草本精华40粒', 'GOODS1176', '6923450657713'),
('益达木糖醇清爽草莓40粒', 'GOODS1177', '6923450656150'),
('益达木糖醇香橙味40粒', 'GOODS1178', '6923450656860'),
('益达木糖醇西柚味40粒', 'GOODS1179', '6923450657188'),
('益达木糖醇沁香蓝莓40粒', 'GOODS1180', '6923450657935'),
('益达木糖醇冰柠味40粒', 'GOODS1181', '6923450657829'),
('益达洁白无糖冰泡泡薄荷40粒', 'GOODS1182', '6923450659977'),
('益达木糖醇西瓜味40粒', 'GOODS1183', '6923450657638'),
('益达木糖醇热带炫果味40粒', 'GOODS1184', '6923450660508'),
('绿箭口香糖绿茶薄荷40粒', 'GOODS1185', '6923450601822'),
('绿箭口香糖40粒', 'GOODS1186', '6923450601549'),
('绿箭弹立方口香糖原味薄荷味40g', 'GOODS1187', '6923450662007'),
('5弹立方酷酸草莓味40g', 'GOODS1189', '6923450662106'),
('5弹立方净爽冰柠味40g', 'GOODS1190', '6923450662113'),
('曼妥思清劲夹心清新薄荷味口香糖56g', 'GOODS216', '6911316224049'),
